TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T505307,C100136,17/08/2002,,Ahmedabad,,2024-03-28,195755,7276.69
T501511,C100569,06/08/1967,,KOLKATA,,2024-10-08,153300,178.69
T504926,C100488,25-03-77,m,BANGALORE,"29,268.42",2024-08-15,074122,"INR 1,420.88"
T502341,C100368,1991-10-16,F,Jaipur,"144,315.15",01/12/2024,221859,2899.43
T503672,C100332,1992-09-13,Female,NAGPUR,"Rs. 1,075.32",31/03/2024,172210,1327.23
T503572,C100182,1997-04-19,F,CHENNAI,,2024-10-31,001334,2310.7
T503390,C100200,07/09/1984,f,Pune,"99,008.06",26/03/2024,110640,3722.21
T504903,C100294,1977-04-19,Female,HYDERABAD,,08/03/2024,045628,3521.99
T500902,C100622,1963-04-08,male,Pune,"114,620.95",25/06/2024,052520,4954.53
T502740,C100559,04/12/2001,,Mumbai,"83,977.32",09-Oct-2024,092803,1288.99
T504093,C100294,1977-04-19,Female,HYDERABAD,,11-Dec-2024,102051,381.83
T505609,C100642,16/06/2004,m,  Surat,"Rs. 10,108.04",2024-01-31,063329,421.6
T502157,C100515,13/10/1997,Male,CHENNAI,48437.97,2024-12-23,233811,4798.93
T501389,C100406,09-01-59,Female,Chennai,"Rs. 70,730.83",22/06/2024,153339,INR 263.08
T501079,C100759,08-06-83,f,,,2024-10-12,160522,811.81
T500847,C100425,10/04/1986,,MUMBAI,"59,725.38",17/04/2024,213455,1449.14
T503369,C100350,06/05/1984,Male,Bengaluru,,13-Oct-2024,063700,4978.83
T503415,C100314,12-01-04,m,Mumbai,,10-Dec-2024,021456,2351.27
T503249,C100235,21-09-81,female,Pune,"Rs. 15,017.22",06-Feb-2024,101019,352.54
T505387,C100464,1975-12-20,,Ahmedabad,,09/06/2024,220608,339.12
T501605,C100645,02-11-81,m,,,20/10/2024,130034,7501.03
T503511,C100577,21/07/1986,m,Delhi,22754.07,2024-01-27,045235,678.67
T504227,C100483,2004-08-13,male,Mumbai,,2024-08-08,213358,2624.39
T504455,C100585,20-01-65,F,CHENNAI,"Rs. 51,724.58",13-Jun-2024,081438,"INR 6,652.39"
T500442,C100764,1966-06-14,M,Jaipur,62112.48,31-Jul-2024,032832,2387.0
T505213,C100028,26/05/1973,,HYDERABAD,,2024-07-31,005444,20925.61
T502983,C100040,1994-09-14,male,,"Rs. 22,609.54",23/02/2024,224538,1809.01
T505522,C100079,20-07-04,M,Delhi,"Rs. 80,811.92",2024-10-23,183954,14273.45
T502671,C100267,24/03/1964,F,Bengaluru,"Rs. 100,432.83",30-Aug-2024,083114,3606.87
T504603,C100350,06/05/1984,Male,Bengaluru,,27-Feb-2024,082139,4130.36
T504536,C100458,27/05/1965,male,Jaipur,"Rs. 59,235.70",2024-11-16,114638,959.37
T505895,C100005,1966-11-23,,mumbai ,"Rs. 44,083.60",2024-11-07,040858,1363.01
T500907,C100475,01-01-1900,Female,Bengaluru,"89,827.75",08-Mar-2024,081435,2601.98
T505326,C100254,08/06/1964,Female,Ahmedabad,184790.05,31-Jan-2024,202455,4699.2
T500234,C100230,2035-01-01,Female,Chennai,"Rs. 17,144.19",20/06/2024,192129,5307.31
T505193,C100218,1979-01-08,male,AHMEDABAD,"Rs. 470,799.86",11-Oct-2024,191313,2183.72
T502228,C100490,23-01-92,m,LUCKNOW,,16/02/2024,032035,2663.89
T503992,C100354,1965-09-03,Male,Delhi,,05/01/2024,092937,-340.83
T504039,C100001,03/03/1976,,AHMEDABAD,"43,869.35",02/06/2024,141402,4063.58
T502326,C100756,1960-09-11,Male,  Surat,"Rs. 19,451.56",15/01/2024,173313,838.38
T505600,C100727,1978-08-19,female,JAIPUR,"Rs. 123,863.27",19-May-2024,005132,1028.68
T502473,C100372,19/12/1983,Female,Mumbai,59995.96,2024-11-08,142616,781.76
T504029,C100770,02/12/1995,female,JAIPUR,,2024-02-16,133923,1259.29
T505725,C100026,1980-06-13,f,Bangalore,"42,425.02",10/07/2024,003524,8146.47
T505545,C100790,03/02/1994,female,Pune,"108,574.79",12/04/2024,205043,1663.68
T504351,C100246,11/12/1992,Male,Delhi,459949.04,07-Jan-2024,231249,7818.67
T503065,C100676,12-03-59,,NAGPUR,"44,650.65",28/04/2024,025543,526.24
T503682,C100493,0000-00-00,F,AHMEDABAD,"Rs. 102,129.94",09/09/2024,080955,12569.51
T502973,C100078,19/07/1963,female,Chennai,51575.85,03/02/2024,154710,
T501635,C100796,13-01-85,F,CHENNAI,22196.84,05-May-2024,000616,1604.84
T502061,C100516,14/07/1982,F,,"98,173.58",2024-09-22,072104,963.47
T505806,C100701,1973-08-26,m,Delhi,26855.95,06/12/2024,213128,1152.01
T500057,C100170,25-08-86,Male,Delhi,36174.63,2024-10-15,051253,6013.02
T502192,C100106,05-04-68,M,DELHI,"60,836.59",2024-05-26,065024,2892.32
T501472,C100306,23/04/1967,male,PUNE,63186.77,2024-04-30,031724,1632.7
T504780,C100136,17/08/2002,,Ahmedabad,,14-Jun-2024,054849,12054.69
T503498,C100339,20/04/1966,male,PUNE,"Rs. 62,182.35",2024-07-13,095529,6874.69
T500714,C100591,1975-05-16,Male,Jaipur,"31,294.72",17-Dec-2024,163806,261961.0
T505242,C100374,01/06/1997,f,Jaipur,55312.12,20/05/2024,014106,336.5
T502786,C100010,1989-06-09,f,Kolkata,"Rs. 239,001.20",2024-11-21,112704,1705.89
T501474,C100169,1990-12-22,,Ahmedabad,"Rs. 346,738.24",13-Oct-2024,000147,2984.63
T501568,C100019,0000-00-00,,Bengaluru,102437.46,20-May-2024,182839,286.43
T500465,C100534,21/09/1980,Female,MUMBAI,,09-Jun-2024,040420,2568.1
T501589,C100045,0000-00-00,m,,"Rs. 50,615.70",2024-02-07,144236,2709.43
T501008,C100080,1998-06-05,m,BANGALORE,772078.46,08/06/2024,171436,2303.26
T504314,C100524,09-03-02,female,Mumbai,"13,037.36",02-Jun-2024,001306,324.47
T501579,C100522,20-07-55,Male,CHENNAI,"35,215.42",18-Oct-2024,144654,8505.21
T501304,C100764,1966-06-14,M,Jaipur,62112.48,02/05/2024,172222,2296.87
T504160,C100164,1997-11-15,Female,DELHI,"20,966.32",2024-05-31,013020,2455.82
T505444,C100654,15-10-79,M,Bengaluru,55160.82,2024-02-04,223159,900.51
T500346,C100501,02-01-74,f,DELHI,"98,637.64",28-Sep-2024,234101,5421.54
T500502,C100508,21-11-89,male,JAIPUR,"Rs. 6,654.10",2024-07-08,114137,449.02
T501232,C100193,26/11/1986,Male,Delhi,"16,440.96",2024-03-12,063459,1426.65
T501643,C100375,27-11-99,m,NAGPUR,"267,588.10",10/08/2024,024658,482.88
T502990,C100552,16-10-61,,Ahmedabad,34675.53,10/05/2024,031018,-342.16
T500833,C100657,1974-02-08,male,Ahmedabad,"71,006.14",23-Dec-2024,115759,1705.01
T503861,C100551,1967-07-13,M,mumbai ,13935.52,17/04/2024,142324,1176.63
T502140,C100637,09-04-89,F,PUNE,,2024-04-06,053129,3469.16
T504820,C100680,1964-12-27,male,Chennai,83125.23,20/12/2024,212723,5837.48
T501362,C100601,26/01/1967,m,Bengaluru,5370.73,27-Sep-2024,043131,INR 601.69
T501164,C100521,1962-02-16,Male,Kolkata,56258.99,2024-06-21,121603,4919.37
T501764,C100757,16-06-64,,NAGPUR,"Rs. 128,307.71",2024-07-25,042802,8213.14
T504667,C100321,06-06-63,Male,Bangalore,66868.65,2024-05-12,033425,4541.98
T501425,C100001,03/03/1976,,AHMEDABAD,"43,869.35",01/04/2024,031143,"INR 5,802.74"
T500542,C100344,1963-04-13,,,4994.06,16-Dec-2024,103555,INR 597.36
T501491,C100366,10/12/1987,f,  Surat,"9,704.44",22-Dec-2024,210241,628.14
T505814,C100435,1982-06-13,,DELHI,"Rs. 58,275.09",13-Jan-2024,112121,1346.51
T501666,C100222,1969-03-14,F,LUCKNOW,"77,445.15",2024-06-15,020654,1581.5
T501945,C100588,2003-09-24,,KOLKATA,"Rs. 10,922.29",2024-08-17,225547,307721.0
T503637,C100218,1979-01-08,male,AHMEDABAD,"Rs. 470,799.86",2024-09-04,171812,10779.58
T503050,C100698,03/10/1986,M,mumbai ,"Rs. 186,379.37",28/06/2024,171111,2805.77
T504971,C100177,13-12-68,,AHMEDABAD,208320.55,18-Feb-2024,053244,3760.89
T503942,C100413,1975-06-17,Male,Chennai,,2024-08-09,215359,888.29
T500565,C100439,08/03/1967,female,BANGALORE,"Rs. 48,286.94",2024-05-04,220407,2709.99
T500263,C100472,07/01/2000,m,Chennai,13195.64,12/12/2024,144418,INR 673.54
T503892,C100780,21-03-63,Female,  Surat,1632.01,03-Aug-2024,194216,434.99
T501324,C100091,1994-12-19,f,Kolkata,138944.05,2024-12-09,041901,143.02
T500381,C100601,26/01/1967,m,Bengaluru,5370.73,2024-11-17,022430,INR 418.89
T504828,C100758,16/09/1995,f,Pune,8457.46,01/01/2024,094347,2838.32
T500613,C100533,05/07/1959,,LUCKNOW,11799.16,01/08/2024,075711,715.93
T505176,C100472,07/01/2000,m,Chennai,13195.64,2024-12-02,063129,1496.84
T500215,C100555,27-03-93,female,Ahmedabad,"66,420.28",25-Jun-2024,000225,2105.7
T501977,C100027,17-08-89,,AHMEDABAD,"Rs. 11,262.83",16-Mar-2024,164658,6019.76
T501102,C100345,01-05-83,f,KOLKATA,12276.92,17-Oct-2024,033238,505.03
T501978,C100504,1999-12-20,M,Jaipur,97634.59,2024-08-18,193015,12497.35
T505739,C100279,1957-08-17,Male,Jaipur,"45,765.21",06-Jul-2024,155606,2980.93
T502865,C100697,1969-10-22,male,Mumbai,,28-Mar-2024,023155,7706.54
T501112,C100554,24-01-80,m,  Surat,"31,094.72",14-Apr-2024,153323,2335.89
T503723,C100140,1964-06-15,,KOLKATA,699519.01,28/03/2024,200227,3720.47
T504836,C100375,27-11-99,m,NAGPUR,"267,588.10",06/08/2024,075943,
T504943,C100083,11-01-60,f,Hyderabad,"7,606.81",07/07/2024,055223,687.92
T503774,C100308,07-09-93,male,Ahmedabad,"Rs. 11,206.16",2024-07-04,055840,294.19
T501693,C100311,02/01/1973,F,HYDERABAD,63960.0,03-Jun-2024,183555,2940.73
T501617,C100743,1968-05-24,Male,,121700.99,02-May-2024,191414,2300.3
T505746,C100447,1994-02-09,male,Ahmedabad,"11,950.03",2024-12-19,042701,404.08
T505572,C100645,02-11-81,m,,,05-May-2024,013404,3726.69
T503055,C100016,07/02/1956,Female,mumbai ,"Rs. 21,454.12",10-Apr-2024,040947,865.99
T500032,C100210,1956-04-12,female,Delhi,"112,806.44",2024-07-15,190157,5240.68
T504958,C100575,09-06-71,m,JAIPUR,28676.46,2024-01-20,153603,708.78
T500114,C100316,1994-03-18,male,mumbai ,11959.24,13/01/2024,060605,1070.34
T504434,C100774,23-09-67,f,Pune,"Rs. 10,948.71",2024-02-02,123030,1905.1
T504297,C100695,14-01-57,Male,,26555.71,23/11/2024,195153,7625.26
T502288,C100054,01-04-73,f,AHMEDABAD,"Rs. 2,705.17",08/09/2024,182523,701.29
T500820,C100593,09-05-75,Male,Ahmedabad,77632.67,24/05/2024,184319,8785.71
T502249,C100402,06-11-03,m,Delhi,"104,593.33",24/12/2024,114715,2273.97
T505423,C100161,1999-05-26,Male,LUCKNOW,68566.76,25-Nov-2024,154705,486.78
T500586,C100092,2000-06-15,m,Ahmedabad,,17/03/2024,135915,10543.35
T501347,C100731,1992-02-17,M,HYDERABAD,,2024-09-28,002741,INR 967.50
T501098,C100576,15-11-74,female,NAGPUR,,2024-05-10,153236,382.83
T501363,C100254,08/06/1964,Female,Ahmedabad,184790.05,2024-10-31,022453,8120.69
T500393,C100600,1981-05-01,f,Jaipur,"67,373.79",04-Sep-2024,121718,-1077.83
T501515,C100141,20/10/1986,,mumbai ,160886.94,04-Nov-2024,010717,"INR 6,695.45"
T504278,C100302,1974-07-11,f,Pune,"45,783.91",2024-02-23,225004,"INR 1,356.04"
T505510,C100116,1960-09-25,female,Pune,220401.55,19-Dec-2024,173536,23636.58
T503165,C100065,18/02/2001,M,Delhi,55990.05,01/01/2024,043141,2352.04
T502445,C100035,1992-05-22,male,Mumbai,,05-May-2024,001628,470.52
T501851,C100307,07-10-04,male,LUCKNOW,"43,413.56",04/04/2024,135144,"INR 1,151.16"
T501522,C100229,2004-07-25,Female,CHENNAI,47420.96,2024-02-22,050229,2540.47
T502328,C100688,21/10/2001,Male,Hyderabad,"Rs. 28,109.11",2024-06-13,033209,162.92
T500217,C100572,1969-09-12,F,Mumbai,"8,282.21",29/08/2024,071440,305.81
T504488,C100503,12/08/1956,F,Pune,"146,446.03",10-Jan-2024,202145,4661.31
T501709,C100377,07/07/1965,m,Bangalore,31307.17,09-Mar-2024,022407,3296.26
T500983,C100355,11-08-77,m,Pune,,04-Oct-2024,043717,18168.0
T500189,C100497,01-03-70,M,Hyderabad,28147.07,2024-09-29,182317,2977.9
T505634,C100389,1975-12-07,F,Kolkata,,05-May-2024,133340,"INR 3,280.86"
T505162,C100624,23-03-91,F,KOLKATA,"Rs. 34,075.98",04/02/2024,203737,3101.47
T501621,C100637,09-04-89,F,PUNE,,2024-08-25,114642,INR 319.78
T500553,C100578,1972-02-22,Male,Hyderabad,"Rs. 68,047.49",2024-04-13,125837,5429.24
T505286,C100140,1964-06-15,,KOLKATA,699519.01,2024-05-25,181500,1214.54
T504153,C100578,1972-02-22,Male,Hyderabad,"Rs. 68,047.49",09-Apr-2024,021515,4464.32
T504712,C100437,10/05/1977,female,PUNE,"Rs. 58,587.83",28-Sep-2024,141653,3024.47
T501380,C100344,1963-04-13,,,4994.06,22-Apr-2024,133147,953.13
T503547,C100588,2003-09-24,,KOLKATA,"Rs. 10,922.29",26/12/2024,154111,2624.22
T501253,C100569,06/08/1967,,KOLKATA,,2024-12-13,190130,6123.79
T503727,C100087,22/06/1996,Male,mumbai ,,05/01/2024,044333,3035.99
T503341,C100337,24/03/1987,F,AHMEDABAD,120535.8,2024-05-18,193811,"INR 1,442.10"
T504209,C100690,21-04-58,Male,BANGALORE,"Rs. 120,392.94",03/09/2024,163031,5980.62
T504223,C100261,11/11/1960,,AHMEDABAD,4697.32,02-Jan-2024,212006,
T504424,C100157,06/04/1964,m,PUNE,,03/12/2024,072447,1979.83
T502787,C100790,03/02/1994,female,Pune,"108,574.79",27/02/2024,223209,"INR 1,070.14"
T505446,C100387,16-02-77,M,Kolkata,20501.21,13/01/2024,162938,22535.29
T504310,C100211,1976-07-08,,AHMEDABAD,"98,676.94",2024-07-25,140656,2907.69
T500404,C100389,1975-12-07,F,Kolkata,,17/03/2024,233910,7076.09
T501783,C100213,26/03/1989,female,Kolkata,16101.96,04-Jan-2024,173642,1560.38
T500666,C100079,20-07-04,M,Delhi,"Rs. 80,811.92",13/08/2024,133826,INR 657.86
T503600,C100391,1973-01-06,female,Jaipur,18082.92,17/08/2024,080636,1684.48
T502679,C100348,13-03-72,male,Bengaluru,3185.17,24/04/2024,102326,555.65
T501413,C100049,07-11-02,f,Pune,"Rs. 26,295.53",2024-12-14,201014,2031.55
T503766,C100581,10/01/1991,M,Bengaluru,"Rs. 13,752.63",16-Jun-2024,033021,"INR 1,055.38"
T500528,C100726,1966-04-07,m,KOLKATA,"Rs. 213,622.83",27-Jul-2024,051214,5042.76
T501386,C100729,18-06-74,M,LUCKNOW,"264,299.97",2024-04-29,195956,
T504863,C100413,1975-06-17,Male,Chennai,,07/04/2024,164032,602.41
T503604,C100659,2000-01-11,female,JAIPUR,86238.94,01-Apr-2024,084440,"INR 171,292.00"
T502060,C100195,1999-11-25,F,LUCKNOW,,03-Oct-2024,195807,1169.75
T500485,C100319,1956-12-01,f,mumbai ,418468.01,2024-05-07,030841,8457.5
T505972,C100415,05/08/1964,m,BANGALORE,"Rs. 81,774.91",2024-07-25,010240,1648.04
T504700,C100750,20-09-76,M,MUMBAI,"Rs. 140,121.33",2024-02-24,120404,15472.04
T505980,C100288,08/09/1992,,AHMEDABAD,"35,907.23",24-Aug-2024,063854,203.24
T504972,C100517,2001-06-26,male,JAIPUR,"53,788.28",2024-07-04,092907,7471.01
T503619,C100731,1992-02-17,M,HYDERABAD,,06-Feb-2024,033342,3623.74
T503758,C100423,23/10/2004,M,CHENNAI,"138,103.22",26-Aug-2024,085829,2306.19
T502781,C100593,09-05-75,Male,Ahmedabad,77632.67,18-Oct-2024,183544,-14862.76
T505723,C100689,03/09/2001,Female,Mumbai,5503.87,24/01/2024,074312,959.27
T502917,C100068,22-08-03,,Bengaluru,,23-Sep-2024,013731,335.06
T505184,C100715,1966-01-07,Male,AHMEDABAD,5484.47,20/10/2024,002006,
T504564,C100317,05-03-83,,  Surat,"27,760.80",2024-02-19,200506,185.93
T502687,C100340,1974-10-11,Male,MUMBAI,11896.1,2024-01-18,095220,982.71
T505451,C100080,1998-06-05,m,BANGALORE,772078.46,06-Aug-2024,195801,8048.87
T505044,C100045,0000-00-00,m,,"Rs. 50,615.70",24-Jan-2024,193518,2014.65
T501597,C100056,20/08/1973,M,CHENNAI,"Rs. 116,022.67",12/10/2024,113250,1069.46
T504132,C100412,1985-02-10,,MUMBAI,"Rs. 21,748.09",2024-03-23,035718,2341.98
T500598,C100285,17-08-91,F,Pune,"63,464.25",2024-06-01,043206,2824.78
T500158,C100622,1963-04-08,male,Pune,"114,620.95",03-Apr-2024,102847,
T503401,C100575,09-06-71,m,JAIPUR,28676.46,16-Jun-2024,124743,-1292.17
T501467,C100092,2000-06-15,m,Ahmedabad,,2024-04-20,200014,403.26
T505823,C100702,0000-00-00,Female,Mumbai,2914.57,2024-01-12,195527,1929.39
T503830,C100726,1966-04-07,m,KOLKATA,"Rs. 213,622.83",18-Oct-2024,133249,11869.58
T503481,C100739,1975-09-21,F,JAIPUR,"6,681.50",08-Oct-2024,185529,805.27
T503671,C100101,1978-06-19,m,HYDERABAD,"Rs. 10,568.41",2024-02-15,182234,INR 752.60
T504268,C100318,19/04/1976,,JAIPUR,"171,947.48",2024-09-01,192446,3163.43
T503505,C100638,15-09-86,Female,CHENNAI,39836.78,13/07/2024,185316,2860.81
T500522,C100697,1969-10-22,male,Mumbai,,11/07/2024,042351,-1165.27
T501123,C100141,20/10/1986,,mumbai ,160886.94,2024-12-16,222525,9723.01
T505534,C100673,09/06/1973,female,CHENNAI,36146.52,31/05/2024,091458,INR 485.96
T500226,C100199,12-08-83,male,Mumbai,71799.72,2024-01-10,204830,7519.21
T504442,C100501,02-01-74,f,DELHI,"98,637.64",2024-05-29,193856,863.25
T501028,C100614,13/08/1968,male,Chennai,"Rs. 11,618.40",2024-12-06,030415,309.76
T503707,C100150,10-08-01,f,KOLKATA,"Rs. 80,031.58",19-Jan-2024,120714,1920.86
T500555,C100400,17/12/1961,female,Pune,,09/12/2024,123559,4558.05
T505971,C100325,25-11-83,M,Jaipur,,2024-03-08,203225,818.68
T503670,C100544,01-01-1900,,KOLKATA,"Rs. 3,308.23",23-Aug-2024,121356,INR 121.25
T504463,C100695,14-01-57,Male,,26555.71,10-Nov-2024,071217,2034.34
T505949,C100030,2003-10-13,male,Delhi,14152.67,21/01/2024,185049,607.24
T503768,C100046,27-11-85,female,DELHI,4232.4,2024-02-05,092517,425.08
T502920,C100681,15/05/1967,female,LUCKNOW,"239,151.47",05/06/2024,024656,415.41
T503624,C100352,1998-03-02,F,DELHI,,14/08/2024,092402,2181.84
T505221,C100657,1974-02-08,male,Ahmedabad,"71,006.14",28-Jun-2024,072819,1145.92
T502345,C100509,1977-09-18,m,BANGALORE,26256.74,24-Aug-2024,041411,421.31
T503506,C100151,1955-06-05,Male,Kolkata,"Rs. 83,391.84",08/03/2024,014157,9164.99
T501958,C100104,1987-03-19,f,,20769.58,16/12/2024,125558,474.71
T503983,C100513,1992-06-02,F,Bengaluru,14786.27,25-Jul-2024,161532,-2136.08
T500707,C100740,22-08-78,F,JAIPUR,,07-Nov-2024,104900,3012.6
T505197,C100342,07/06/1969,M,  Surat,9262.22,08-Jun-2024,075418,1617.55
T505767,C100638,15-09-86,Female,CHENNAI,39836.78,11-Jul-2024,181713,5245.05
T504796,C100028,26/05/1973,,HYDERABAD,,08-May-2024,064728,"INR 1,002.55"
T505293,C100513,1992-06-02,F,Bengaluru,14786.27,21-Mar-2024,063906,1392.69
T501056,C100111,13/02/1961,f,Bengaluru,31428.6,10-May-2024,015738,341.17
T501171,C100721,01-04-84,f,Delhi,9140.35,05-Jan-2024,005558,526.87
T501455,C100580,1993-07-18,f,Mumbai,29452.82,10-Feb-2024,050131,"INR 1,776.25"
T502776,C100435,1982-06-13,,DELHI,"Rs. 58,275.09",24/08/2024,112735,
T505887,C100150,10-08-01,f,KOLKATA,"Rs. 80,031.58",03-Mar-2024,211411,2733.43
T505358,C100650,1969-08-17,f,Ahmedabad,88102.77,01/07/2024,201638,1790.11
T505867,C100331,09-04-84,Male,Delhi,139917.52,2024-02-03,063943,"INR 13,145.53"
T502676,C100790,03/02/1994,female,Pune,"108,574.79",02-Dec-2024,061336,56.12
T504360,C100225,09/10/1991,m,Chennai,"181,650.06",29-Jun-2024,223528,8029.24
T500326,C100101,1978-06-19,m,HYDERABAD,"Rs. 10,568.41",25/12/2024,052932,1187.0
T503339,C100185,1990-08-13,f,Kolkata,"Rs. 119,141.06",22-Feb-2024,170127,2701.65
T500476,C100780,21-03-63,Female,  Surat,1632.01,11/01/2024,081128,181.68
T504631,C100244,24-09-83,female,DELHI,,2024-09-14,200110,1148.9
T505379,C100650,1969-08-17,f,Ahmedabad,88102.77,17/03/2024,124417,2938.82
T503914,C100503,12/08/1956,F,Pune,"146,446.03",13-Sep-2024,015017,8467.42
T502512,C100072,1987-07-07,F,Bengaluru,"13,636.68",2024-08-08,062914,1032.0
T503930,C100173,2003-09-18,Female,PUNE,"Rs. 28,296.42",05-Jan-2024,211457,"INR 18,937.93"
T500103,C100225,09/10/1991,m,Chennai,"181,650.06",29-Mar-2024,084319,7084.67
T505710,C100099,1959-04-20,f,Ahmedabad,5650.19,2024-03-12,222117,633.41
T501419,C100163,04/08/1970,m,Kolkata,"Rs. 3,126.03",25/06/2024,031426,253.79
T503555,C100714,1967-02-19,Male,Bengaluru,"13,233.37",22-Oct-2024,131150,1817.66
T503423,C100739,1975-09-21,F,JAIPUR,"6,681.50",2024-08-10,124502,1653.6
T504848,C100364,09/10/2001,,DELHI,"Rs. 32,532.99",2024-01-24,001638,695.39
T500523,C100597,1972-02-09,female,Pune,30467.88,2024-08-17,235631,3507.18
T500992,C100023,12/05/1975,Male,Hyderabad,"5,699.11",07-Aug-2024,050425,INR 932.22
T505481,C100450,1992-01-17,F,DELHI,"111,417.27",2024-08-11,111617,3927.7
T501830,C100763,10/09/1994,m,MUMBAI,,07-Jul-2024,183513,849.56
T505579,C100764,1966-06-14,M,Jaipur,62112.48,19/12/2024,141503,5472.33
T502606,C100661,14/06/1965,,JAIPUR,"105,161.33",2024-08-30,075218,2675.96
T500730,C100438,20-05-72,F,Bengaluru,,2024-08-31,132143,3335.81
T500066,C100053,11/05/1970,f,DELHI,"Rs. 22,837.27",02-Jun-2024,042727,1905.14
T504072,C100707,17-12-93,f,DELHI,19040.78,2024-11-14,194438,1721.57
T504171,C100347,13/10/1963,m,mumbai ,"37,311.99",2024-03-27,084452,-214182.00000000003
T504711,C100644,17/12/1991,m,PUNE,"Rs. 10,681.00",2024-02-17,200825,491.6
T504333,C100419,14-06-59,M,DELHI,26055.1,2024-08-12,233312,785.53
T505477,C100144,03/01/1996,F,Chennai,"63,913.10",2024-03-20,183544,878.85
T501939,C100284,12/04/1987,m,LUCKNOW,21229.49,04/05/2024,144117,
T502666,C100757,16-06-64,,NAGPUR,"Rs. 128,307.71",2024-08-11,071432,4172.53
T501396,C100063,2001-02-14,f,CHENNAI,"67,715.00",2024-07-16,225324,
T502868,C100664,09/01/1987,,Mumbai,99475.96,2024-12-27,130736,1343.48
T500751,C100081,26-07-87,m,LUCKNOW,8629.03,2024-04-04,001738,85.95
T500885,C100736,1994-08-24,m,Mumbai,21365.93,15/06/2024,150712,"INR 2,315.19"
T500488,C100143,1981-07-23,M,PUNE,"241,385.44",25/07/2024,100912,2684.74
T503317,C100044,1962-08-19,male,Hyderabad,"43,950.32",09-May-2024,193559,3162.12
T501016,C100522,20-07-55,Male,CHENNAI,"35,215.42",2024-07-04,131735,1918.56
T502106,C100333,18-03-86,F,LUCKNOW,,2024-11-27,201642,3992.7
T504452,C100716,11-02-72,F,,"Rs. 240,805.50",01/11/2024,114522,27992.24
T502724,C100208,05-05-66,f,Bangalore,16479.19,2024-06-08,122625,2447.87
T505817,C100363,1995-08-11,Male,  Surat,"Rs. 6,950.01",08-May-2024,065113,2605.0
T505060,C100418,1960-01-14,,HYDERABAD,,2024-10-08,082718,8563.6
T502319,C100319,1956-12-01,f,mumbai ,418468.01,23-May-2024,042343,1189.02
T502003,C100517,2001-06-26,male,JAIPUR,"53,788.28",09/10/2024,215924,"INR 1,907.68"
T505388,C100200,07/09/1984,f,Pune,"99,008.06",12/04/2024,195909,3191.05
T503739,C100700,06-03-88,Male,Pune,,2024-02-25,192926,450.36
T500702,C100635,13/07/1998,m,DELHI,20087.81,17-Jan-2024,055941,1792.58
T500617,C100655,,,  Surat,"24,838.77",27/02/2024,002008,1022.71
T501724,C100251,01/05/1957,Female,PUNE,19062.18,31/05/2024,003410,3264.69
T500010,C100731,1992-02-17,M,HYDERABAD,,15-Dec-2024,101144,1041.37
T504068,C100264,1984-01-06,male,HYDERABAD,,20-Aug-2024,192007,14833.21
T502200,C100038,16/08/2001,M,Kolkata,38387.92,26-Jul-2024,005300,"INR 7,203.54"
T502097,C100109,18-05-61,male,MUMBAI,"83,476.96",14/11/2024,195827,1621.24
T500978,C100026,1980-06-13,f,Bangalore,"42,425.02",07/05/2024,084719,2630.46
T502272,C100548,07/08/1982,Female,NAGPUR,"53,292.45",31/10/2024,010133,385.45
T505391,C100535,12-02-81,f,CHENNAI,10577.18,20-Jan-2024,081345,2192.11
T500774,C100355,11-08-77,m,Pune,,30/10/2024,013125,449.77
T500759,C100187,1/1/1800,m,Bengaluru,2316.41,14/07/2024,203101,INR 774.95
T503079,C100616,12-12-98,M,LUCKNOW,68502.33,13/04/2024,075957,2735.25
T501611,C100413,1975-06-17,Male,Chennai,,2024-02-26,100137,2328.47
T500936,C100242,14-05-91,male,HYDERABAD,"Rs. 103,866.17",09-Dec-2024,050016,1363.83
T502220,C100670,26/10/1983,female,MUMBAI,371867.09,20/06/2024,074713,9009.49
T505608,C100394,04-11-57,m,DELHI,27830.78,07/02/2024,020158,INR 238.89
T502075,C100170,25-08-86,Male,Delhi,36174.63,2024-03-22,012311,2462.65
T505934,C100697,1969-10-22,male,Mumbai,,2024-09-24,064229,3692.34
T500110,C100769,1990-04-07,Female,CHENNAI,"Rs. 29,909.50",01/07/2024,045845,479.45
T505152,C100152,26/12/2001,,Jaipur,"Rs. 4,579.54",2024-08-19,080502,
