TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR),Age
T500655,C100357,1977-01-06,Female,Mumbai,76877.42,2024-01-21,35512,2426.71,47.5
T503361,C100630,,Male,Ahmedabad,47693.35,2024-12-15,14028,2057.3999999999996,40.7
T503752,C100005,1966-11-23,Unknown,Mumbai,44083.6,2024-01-30,122833,1708.81,57.6
T500780,C100702,,Female,Mumbai,2914.57,2024-12-05,85009,1423.97,40.7
T504797,C100205,1967-04-14,Female,Pune,35559.48,2024-02-09,12531,2057.3999999999996,57.2
T504179,C100483,2004-08-13,Male,Mumbai,47693.35,2024-04-21,11630,1859.06,19.9
T502042,C100349,,Female,Pune,397135.49,2024-05-08,181355,17294.18,40.7
T502532,C100338,1977-03-17,Male,Chennai,34108.53,2024-03-07,23555,141.05,47.3
T501197,C100572,1969-12-09,Female,Mumbai,8282.21,2024-10-07,204701,347.64,54.6
T503844,C100781,,Female,Lucknow,52253.95,2024-02-21,24639,2293.32,40.7
T504464,C100219,1997-11-21,Female,Bengaluru,20875.12,2024-07-02,120224,2441.74,26.6
T503678,C100591,1975-05-16,Male,Jaipur,31294.72,2024-03-22,93641,1129.47,49.1
T501987,C100341,1990-12-17,Male,Nagpur,1305.73,2024-10-15,195655,922.22,33.5
T500845,C100040,1994-09-14,Male,Unknown,22609.54,2024-02-12,223757,1828.11,29.8
T500602,C100127,1957-03-24,Male,Jaipur,47693.35,2024-11-15,215022,1148.06,67.3
T502877,C100285,1991-08-17,Female,Pune,63464.25,2024-09-27,10125,2057.3999999999996,32.9
T500611,C100155,,Male,Chennai,47693.35,2024-10-31,24433,185.01,40.7
T504607,C100525,1969-05-10,Female,Chennai,212533.64,2024-04-28,41832,2057.3999999999996,55.1
T504375,C100770,1995-12-02,Female,Jaipur,52253.95,2024-12-22,182019,2210.7,28.6
T500108,C100257,,Unknown,Jaipur,88380.56,2024-04-09,131102,360.16,40.7
T505257,C100395,2001-02-20,Female,Kolkata,30084.28,2024-03-21,151131,3223.52,23.4
T503017,C100749,,Male,Mumbai,372624.79,2024-04-27,60734,6820.39,40.7
T502471,C100387,1977-02-16,Male,Kolkata,20501.21,2024-04-06,55953,10517.25,47.4
T501733,C100593,,Male,Ahmedabad,77632.67,2024-12-03,192139,1449.22,40.7
T505231,C100093,1965-10-15,Female,Unknown,157865.54,2024-12-26,183458,9172.5,58.7
T501302,C100415,1964-08-05,Male,Bangalore,81774.91,2024-08-25,65456,9177.69,59.9
T500828,C100292,,Female,Mumbai,9547.79,2024-12-20,85925,435.1,40.7
T500151,C100687,1961-01-23,Female,Jaipur,52253.95,2024-09-22,131033,1562.55,63.4
T504758,C100213,1989-03-26,Female,Kolkata,16101.96,2024-05-03,917,1509.21,35.3
T501417,C100759,1983-06-08,Female,Unknown,52253.95,2024-04-12,140009,11109.9,41.1
T503888,C100352,1998-02-03,Female,Delhi,52253.95,2024-11-10,155956,2576.1,26.4
T505374,C100443,2004-05-13,Female,Nagpur,102909.31,2024-11-17,132116,5914.36,20.1
T502084,C100411,1980-10-24,Female,Lucknow,2108.17,2024-06-26,65952,708.75,43.7
T502073,C100372,1983-12-19,Female,Mumbai,59995.96,2024-09-18,134252,973.49,40.5
T500782,C100494,1999-10-07,Male,Ahmedabad,11661.72,2024-09-04,83402,563.73,24.7
T500397,C100703,1984-05-15,Female,Jaipur,125815.19,2024-03-01,134849,4247.14,40.1
T500166,C100375,1999-11-27,Male,Nagpur,267588.1,2024-12-15,203136,5904.46,24.6
T505684,C100471,1963-11-03,Male,Bangalore,47693.35,2024-02-05,233754,2668.38,60.7
T504327,C100058,1976-02-26,Male,Surat,47693.35,2024-07-15,173524,2714.23,48.3
T501225,C100431,,Male,Surat,10914.09,2024-02-27,170314,574.05,40.7
T504674,C100600,1981-01-05,Female,Jaipur,67373.79,2024-12-21,85512,2249.25,43.5
T501642,C100160,1987-08-02,Male,Unknown,4045.62,2024-06-03,144004,495.23,36.9
T505637,C100750,1976-09-20,Male,Mumbai,140121.33,2024-09-08,214602,4814.37,47.8
T500142,C100794,1959-07-15,Female,Pune,32969.19,2024-03-31,175155,3548.95,65.0
T501240,C100275,1965-05-04,Female,Bangalore,175954.66,2024-10-17,191811,24070.07,59.2
T501986,C100159,1997-08-16,Male,Unknown,37413.5,2024-12-20,51303,1291.05,26.9
T504144,C100210,1956-12-04,Female,Delhi,112806.44,2024-03-12,231918,13372.71,67.6
T502452,C100558,1958-07-13,Female,Hyderabad,43904.78,2024-01-27,51755,735.46,66.0
T504851,C100674,1998-05-02,Male,Pune,3566.68,2024-07-28,65733,4507.94,26.2
T503911,C100331,1984-04-09,Male,Delhi,139917.52,2024-11-16,101414,1804.16,40.2
T503443,C100483,2004-08-13,Male,Mumbai,47693.35,2024-04-07,4648,1047.78,19.9
T502461,C100140,1964-06-15,Unknown,Kolkata,699519.01,2024-09-24,53010,2962.26,60.0
T505427,C100162,1997-09-24,Male,Delhi,42810.3,2024-05-20,3951,3537.84,26.8
T502223,C100172,1991-12-18,Unknown,Lucknow,180835.83,2024-03-22,143241,4975.85,32.5
T500237,C100045,,Male,Unknown,50615.7,2024-03-12,233107,710.96,40.7
T500989,C100436,,Female,Jaipur,93354.27,2024-08-04,95409,10266.57,40.7
T503422,C100288,1992-09-08,Unknown,Ahmedabad,35907.23,2024-05-12,110453,1324.21,31.8
T505555,C100275,1965-05-04,Female,Bangalore,175954.66,2024-07-12,4440,10522.36,59.2
T501758,C100148,1980-03-12,Female,Chennai,52253.95,2024-07-07,172050,2233.74,44.3
T504059,C100362,1960-07-10,Female,Mumbai,10708.63,2024-03-15,104529,640.79,64.0
T501021,C100688,2001-10-21,Male,Hyderabad,28109.11,2024-11-10,132623,797.29,22.7
T505485,C100456,2003-10-21,Male,Ahmedabad,21475.71,2024-05-30,83215,88.9,20.7
T503094,C100579,2003-07-08,Female,Jaipur,200313.27,2024-02-07,92820,5733.43,21.0
T500866,C100223,,Female,Nagpur,7196.01,2024-04-07,122728,549.38,40.7
T503020,C100573,1976-01-19,Male,Hyderabad,41943.84,2024-07-01,194330,3096.45,48.4
T505478,C100212,2000-06-24,Female,Nagpur,119741.09,2024-08-16,92021,590.98,24.0
T503900,C100731,1992-02-17,Male,Hyderabad,47693.35,2024-12-28,52629,1124.85,32.4
T505401,C100005,1966-11-23,Unknown,Mumbai,44083.6,2024-05-21,30255,839.12,57.6
T501697,C100014,1995-01-22,Male,Lucknow,72097.18,2024-04-22,145448,7133.56,29.4
T504004,C100140,1964-06-15,Unknown,Kolkata,699519.01,2024-02-04,34421,11578.0,60.0
T502217,C100169,1990-12-22,Unknown,Ahmedabad,346738.24,2024-08-17,122427,30016.53,33.5
T500327,C100236,1983-02-12,Male,Surat,11778.81,2024-09-18,130300,725.87,41.4
T504437,C100346,1993-08-22,Male,Pune,134207.78,2024-02-02,115447,4450.05,30.9
T505164,C100655,,Unknown,Surat,24838.77,2024-03-26,124045,3964.23,40.7
T501582,C100499,,Male,Hyderabad,29516.2,2024-09-03,142828,3523.54,40.7
T500803,C100012,1993-10-12,Female,Unknown,50102.02,2024-02-14,124237,249.22,30.7
T504362,C100442,1956-11-17,Female,Ahmedabad,8610.61,2024-11-27,111636,1005.32,67.6
T504276,C100014,1995-01-22,Male,Lucknow,72097.18,2024-06-19,102611,3714.24,29.4
T501226,C100714,1967-02-19,Male,Bengaluru,13233.37,2024-02-04,65811,1098.57,57.4
T501203,C100019,,Unknown,Bengaluru,102437.46,2024-08-30,113422,7307.2,40.7
T505909,C100148,1980-03-12,Female,Chennai,52253.95,2024-02-15,11643,3431.43,44.3
T502887,C100260,1982-07-05,Male,Mumbai,47216.74,2024-03-29,211508,2767.35,42.0
T502903,C100143,1981-07-23,Male,Pune,241385.44,2024-10-25,63238,1221.25,42.9
T501034,C100771,,Female,Kolkata,9840.47,2024-07-04,93101,995.79,40.7
T504064,C100438,,Female,Bengaluru,52253.95,2024-09-03,90042,2394.77,40.7
T504197,C100564,1959-09-18,Female,Ahmedabad,33632.16,2024-05-29,175958,651.81,64.8
T502392,C100142,1997-07-20,Female,Jaipur,52253.95,2024-03-04,223921,2256.62,26.9
T505791,C100119,1962-01-23,Female,Pune,52253.95,2024-10-04,94954,2347.01,62.4
T504142,C100083,,Female,Hyderabad,7606.81,2024-02-27,82700,68.38,40.7
T500401,C100568,,Unknown,Jaipur,51367.71,2024-07-26,233639,2915.17,40.7
T504124,C100345,1983-05-01,Female,Kolkata,12276.92,2024-03-15,84641,1748.24,41.2
T503839,C100749,,Male,Mumbai,372624.79,2024-06-25,165947,20867.65,40.7
T501346,C100405,1959-09-13,Male,Nagpur,5646.11,2024-09-25,55844,1033.39,64.8
T504555,C100124,1959-11-13,Male,Unknown,2357.17,2024-07-08,45004,332.3,64.6
T502391,C100767,,Female,Unknown,70068.58,2024-06-21,63016,5272.31,40.7
T501267,C100637,1989-04-09,Female,Pune,52253.95,2024-07-29,204805,1558.86,35.2
T500805,C100300,1990-07-09,Male,Chennai,47693.35,2024-08-29,15605,3263.43,34.0
T501443,C100779,,Female,Kolkata,297969.29,2024-08-13,181851,1149.39,40.7
T500959,C100699,2003-11-15,Female,Kolkata,20709.46,2024-02-25,33751,1213.31,20.6
T505332,C100107,1982-06-20,Male,Hyderabad,47693.35,2024-06-03,183554,1063.47,42.0
T500185,C100455,,Female,Surat,9423.4,2024-03-26,75326,1420.48,40.7
T504207,C100210,1956-12-04,Female,Delhi,112806.44,2024-06-29,34321,1633.56,67.6
T504809,C100585,,Female,Chennai,51724.58,2024-04-21,63819,2029.38,40.7
T502085,C100023,1975-05-12,Male,Hyderabad,5699.11,2024-12-20,90235,329.3,49.1
T503226,C100593,,Male,Ahmedabad,77632.67,2024-10-12,233102,12245.47,40.7
T500096,C100614,1968-08-13,Male,Chennai,11618.4,2024-12-24,23721,1368.9,55.9
T505524,C100058,1976-02-26,Male,Surat,47693.35,2024-10-12,30442,2609.79,48.3
T505833,C100056,1973-08-20,Male,Chennai,116022.67,2024-02-18,43753,1249.51,50.9
T502119,C100565,2004-09-19,Female,Bangalore,67225.87,2024-05-06,162732,2320.19,19.8
T502789,C100583,,Male,Nagpur,71828.0,2024-04-05,172753,2641.73,40.7
T502927,C100527,,Male,Ahmedabad,6830.51,2024-12-05,213401,1041.78,40.7
T501250,C100796,1985-01-13,Female,Chennai,22196.84,2024-10-13,152735,492.22,39.5
T503848,C100632,1999-08-02,Female,Chennai,70747.64,2024-08-23,74123,4758.44,24.9
T500669,C100005,1966-11-23,Unknown,Mumbai,44083.6,2024-10-24,125020,386.47,57.6
T501752,C100438,,Female,Bengaluru,52253.95,2024-05-02,194929,3646.46,40.7
T500469,C100729,,Male,Lucknow,264299.97,2024-10-09,14620,3417.33,40.7
T503790,C100222,1969-03-14,Female,Lucknow,77445.15,2024-07-16,94846,6233.05,55.3
T500576,C100255,1959-07-12,Female,Pune,52253.95,2024-01-29,75859,51996.0,65.0
T501659,C100652,1991-12-20,Male,Unknown,58919.28,2024-06-14,154939,2804.08,32.5
T503238,C100406,,Female,Chennai,70730.83,2024-03-30,234537,990.31,40.7
T503425,C100693,1988-10-11,Female,Jaipur,247886.54,2024-06-29,80001,9103.4,35.7
T505856,C100728,1988-08-09,Female,Delhi,6027.16,2024-03-09,233018,1095.03,35.9
T501476,C100298,,Male,Mumbai,12653.3,2024-09-07,203247,352.5,40.7
T505908,C100795,1986-10-21,Female,Pune,43684.44,2024-05-29,91729,290.49,37.7
T505824,C100464,1975-12-20,Unknown,Ahmedabad,51367.71,2024-02-08,104410,336.28,48.5
T503971,C100151,1955-05-06,Male,Kolkata,83391.84,2024-09-28,70010,18528.81,69.2
T505034,C100432,,Female,Jaipur,52253.95,2024-07-15,11044,134.36,40.7
T503041,C100596,1972-04-07,Male,Mumbai,240531.19,2024-07-17,3730,3631.74,52.2
T504980,C100230,,Female,Chennai,17144.19,2024-07-16,53619,2763.73,40.7
T501869,C100779,,Female,Kolkata,297969.29,2024-12-21,142629,1342.78,40.7
T503210,C100665,1963-12-08,Male,Ahmedabad,100878.91,2024-07-22,151757,2625.51,60.6
T501221,C100250,1964-10-04,Female,Ahmedabad,12840.3,2024-11-07,160445,384.59,59.7
T504363,C100190,1979-11-06,Male,Jaipur,39923.71,2024-11-07,15056,308.87,44.6
T502126,C100185,1990-08-13,Female,Kolkata,119141.06,2024-12-20,204147,1631.13,33.9
T505664,C100437,1977-05-10,Female,Pune,58587.83,2024-07-15,23728,1145.99,47.1
T502422,C100177,,Unknown,Ahmedabad,208320.55,2024-12-17,30607,1980.02,40.7
T504055,C100391,1973-06-01,Female,Jaipur,18082.92,2024-06-05,54002,806.2,51.1
T505705,C100749,,Male,Mumbai,372624.79,2024-10-04,81311,8878.78,40.7
T505249,C100240,2003-12-24,Male,Mumbai,58083.3,2024-02-27,72733,2525.64,20.5
T505136,C100721,1984-04-01,Female,Delhi,9140.35,2024-12-30,132203,421.61,40.2
T500241,C100149,2004-10-19,Female,Mumbai,31910.38,2024-01-29,73010,7723.22,19.7
T501789,C100028,1973-05-26,Unknown,Hyderabad,51367.71,2024-03-06,225548,6455.98,51.1
T501926,C100588,2003-09-24,Unknown,Kolkata,10922.29,2024-09-20,100928,1647.22,20.8
T503077,C100512,1986-08-19,Male,Unknown,88055.27,2024-12-09,135117,7562.97,37.9
T502603,C100464,1975-12-20,Unknown,Ahmedabad,51367.71,2024-06-03,100720,1038.59,48.5
T500526,C100434,,Unknown,Hyderabad,17342.63,2024-12-08,52551,101.02,40.7
T505996,C100455,,Female,Surat,9423.4,2024-09-04,175357,1956.54,40.7
T503812,C100553,2001-07-01,Female,Surat,71513.73,2024-04-04,52357,3865.61,23.0
T505353,C100258,2000-05-26,Male,Unknown,16944.13,2024-11-26,92804,1822.48,24.1
T505917,C100755,1975-07-15,Female,Hyderabad,52253.95,2024-02-03,134743,3069.92,49.0
T502960,C100414,2002-02-15,Female,Pune,61143.12,2024-12-11,232721,932.29,22.4
T502252,C100057,1998-12-21,Male,Hyderabad,108663.77,2024-11-28,164855,4844.88,25.5
T505359,C100637,1989-04-09,Female,Pune,52253.95,2024-04-08,75811,755.91,35.2
T505553,C100560,,Female,Jaipur,25797.87,2024-10-02,205723,4839.68,40.7
T502136,C100609,,Male,Mumbai,18375.7,2024-07-22,130524,824.5,40.7
T504502,C100244,1983-09-24,Female,Delhi,52253.95,2024-03-24,2446,836.39,40.8
T500429,C100364,2001-10-09,Unknown,Delhi,32532.99,2024-01-17,33339,2057.3999999999996,22.7
T502066,C100731,1992-02-17,Male,Hyderabad,47693.35,2024-07-21,15849,6452.99,32.4
T502325,C100771,,Female,Kolkata,9840.47,2024-02-24,180656,97.98,40.7
T501928,C100134,1959-04-17,Male,Hyderabad,12808.18,2024-02-12,43906,164.92,65.2
T503029,C100431,,Male,Surat,10914.09,2024-06-20,21940,885.42,40.7
T503335,C100202,1976-09-08,Female,Surat,57912.5,2024-09-16,32459,3622.71,47.8
T502807,C100275,1965-05-04,Female,Bangalore,175954.66,2024-12-23,191450,4963.03,59.2
T505118,C100299,2003-07-15,Male,Jaipur,47693.35,2024-06-05,154213,228.6,21.0
T501478,C100014,1995-01-22,Male,Lucknow,72097.18,2024-12-28,213552,4298.24,29.4
T500338,C100019,,Unknown,Bengaluru,102437.46,2024-09-02,45306,3719.45,40.7
T502074,C100750,1976-09-20,Male,Mumbai,140121.33,2024-09-21,12108,2026.11,47.8
T502011,C100775,1994-07-25,Female,Surat,45130.4,2024-05-06,193538,433.37,29.9
T502674,C100680,1964-12-27,Male,Chennai,83125.23,2024-07-15,34412,11268.05,59.5
T500253,C100285,1991-08-17,Female,Pune,63464.25,2024-07-03,65622,1756.5,32.9
T503221,C100470,1997-02-05,Female,Nagpur,155474.78,2024-02-27,151216,20634.53,27.4
T500320,C100616,1998-12-12,Male,Lucknow,68502.33,2024-01-15,124828,873.59,25.5
T502048,C100612,1987-09-22,Unknown,Jaipur,378740.24,2024-07-12,41815,10857.44,36.8
T504012,C100280,1996-06-03,Male,Kolkata,61078.77,2024-05-18,112052,4656.01,28.1
T500946,C100136,2002-08-17,Unknown,Ahmedabad,51367.71,2024-07-16,181525,1524.29,21.9
T505470,C100542,1995-07-05,Male,Pune,27050.64,2024-06-13,104527,1048.3,29.0
T502455,C100788,1965-10-17,Male,Bengaluru,40994.26,2024-12-01,122011,2057.3999999999996,58.7
T501084,C100519,1980-10-12,Male,Kolkata,103786.19,2024-09-03,41512,7978.15,43.7
T503939,C100038,2001-08-16,Male,Kolkata,38387.92,2024-11-25,144520,824.44,22.9
T505812,C100542,1995-07-05,Male,Pune,27050.64,2024-03-19,5438,660.91,29.0
T501191,C100657,1974-08-02,Male,Ahmedabad,71006.14,2024-03-16,181247,2222.61,49.9
T500620,C100181,,Male,Pune,46982.71,2024-12-04,181941,1069.05,40.7
T500750,C100664,1987-01-09,Unknown,Mumbai,99475.96,2024-08-29,122633,1895.77,37.5
T502993,C100532,2004-08-12,Male,Ahmedabad,47693.35,2024-12-12,181640,1861.4,19.9
T504244,C100663,1961-03-24,Male,Unknown,600713.48,2024-02-22,132402,74886.0,63.3
T502803,C100517,2001-06-26,Male,Jaipur,53788.28,2024-06-02,170314,21023.6,23.0
T501797,C100150,2001-08-10,Female,Kolkata,80031.58,2024-04-27,131512,2562.73,22.9
T501864,C100728,1988-08-09,Female,Delhi,6027.16,2024-01-06,50712,354.27,35.9
T503714,C100145,,Unknown,Mumbai,51367.71,2024-08-17,212336,4762.89,40.7
T502295,C100214,1998-06-09,Female,Lucknow,68205.42,2024-10-24,233716,755.94,26.1
T503863,C100621,2001-07-16,Female,Hyderabad,58120.95,2024-05-26,81413,1409.85,23.0
T501777,C100214,1998-06-09,Female,Lucknow,68205.42,2024-10-22,202610,2024.61,26.1
T500577,C100127,1957-03-24,Male,Jaipur,47693.35,2024-11-12,93638,161.15,67.3
T505390,C100578,1972-02-22,Male,Hyderabad,68047.49,2024-08-23,114720,4304.78,52.4
T501667,C100649,1959-08-03,Unknown,Delhi,342978.92,2024-03-17,111310,10710.37,64.9
T501395,C100480,1993-09-08,Female,Mumbai,37940.98,2024-10-07,11747,611.8,30.8
T505924,C100568,,Unknown,Jaipur,51367.71,2024-04-24,92210,1872.72,40.7
T502183,C100523,2003-02-03,Male,Bangalore,11576.66,2024-08-04,12127,1227.96,21.4
T502754,C100628,1990-09-03,Male,Pune,109284.74,2024-05-07,60059,835.68,33.8
T501805,C100318,1976-04-19,Unknown,Jaipur,171947.48,2024-11-18,210808,5030.93,48.2
T502854,C100514,1975-12-04,Unknown,Kolkata,51367.71,2024-08-14,60716,344.64,48.6
T505355,C100692,1971-01-16,Male,Surat,47693.35,2024-06-08,65038,14003.05,53.5
T500270,C100423,2004-10-23,Male,Chennai,138103.22,2024-04-09,220312,15730.26,19.7
T500170,C100006,1990-02-05,Female,Bangalore,40563.16,2024-07-08,233642,1337.34,34.4
T502041,C100697,1969-10-22,Male,Mumbai,47693.35,2024-12-09,51716,3723.89,54.7
T500344,C100325,1983-11-25,Male,Jaipur,47693.35,2024-09-29,82909,475.29,40.6
T501233,C100735,1971-11-02,Unknown,Hyderabad,55080.47,2024-06-09,32448,3780.6,52.7
T501815,C100343,1992-02-11,Female,Mumbai,60102.72,2024-12-27,60321,1651.33,32.4
T503886,C100794,1959-07-15,Female,Pune,32969.19,2024-03-13,150316,1522.08,65.0
T505816,C100501,,Female,Delhi,98637.64,2024-05-04,175946,1162.44,40.7
T504599,C100106,,Male,Delhi,60836.59,2024-06-04,151005,5972.78,40.7
T505593,C100717,1983-04-25,Female,Mumbai,52253.95,2024-07-19,231228,2481.32,41.2
T502722,C100622,1963-08-04,Male,Pune,114620.95,2024-05-13,25659,5492.05,60.9
T505322,C100510,2000-08-03,Female,Ahmedabad,235563.0,2024-12-08,182908,2387.97,23.9
T505865,C100352,1998-02-03,Female,Delhi,52253.95,2024-04-16,41922,6817.72,26.4
T504678,C100470,1997-02-05,Female,Nagpur,155474.78,2024-05-12,34911,5302.83,27.4
T501496,C100308,1993-09-07,Male,Ahmedabad,11206.16,2024-07-24,75719,206.73,30.8
T504595,C100512,1986-08-19,Male,Unknown,88055.27,2024-07-11,24519,19072.65,37.9
T501275,C100001,1976-03-03,Unknown,Ahmedabad,43869.35,2024-01-15,215716,7304.69,48.3
T501309,C100639,1969-08-08,Female,Mumbai,7888.88,2024-04-24,70916,606.41,54.9
T501786,C100631,1970-03-15,Male,Delhi,47693.35,2024-08-28,164706,2262.13,54.3
T503118,C100260,1982-07-05,Male,Mumbai,47216.74,2024-11-02,25456,2343.68,42.0
T504284,C100319,1956-01-12,Female,Mumbai,418468.01,2024-01-08,92149,5497.8,68.5
T502949,C100278,1989-05-16,Male,Bangalore,113740.31,2024-10-10,55926,6454.24,35.1
T505985,C100504,1999-12-20,Male,Jaipur,97634.59,2024-04-07,205219,559.92,24.5
T501890,C100011,1966-02-23,Male,Unknown,15559.6,2024-05-09,3246,2738.88,58.3
T500677,C100369,1981-10-27,Male,Bangalore,26549.63,2024-06-01,224514,292.74,42.7
T504626,C100026,1980-06-13,Female,Bangalore,42425.02,2024-01-29,173956,4419.45,44.0
T502170,C100038,2001-08-16,Male,Kolkata,38387.92,2024-03-14,145320,1217.42,22.9
T503858,C100758,1995-09-16,Female,Pune,8457.46,2024-04-16,183124,5408.71,28.8
T502301,C100454,2003-04-10,Female,Nagpur,18847.61,2024-02-17,33405,762.68,21.2
T503708,C100333,1986-03-18,Female,Lucknow,52253.95,2024-03-10,185905,9850.46,38.3
T504594,C100715,1966-07-01,Male,Ahmedabad,5484.47,2024-07-02,35740,772.94,58.0
T502733,C100523,2003-02-03,Male,Bangalore,11576.66,2024-02-07,92145,1052.56,21.4
T503792,C100176,2003-08-03,Male,Jaipur,26967.93,2024-02-07,81454,5327.71,20.9
T503712,C100439,1967-03-08,Female,Bangalore,48286.94,2024-01-05,131718,3006.25,57.3
T503532,C100297,,Female,Hyderabad,7611.24,2024-10-14,62424,1081.26,40.7
T500295,C100350,1984-05-06,Male,Bengaluru,47693.35,2024-04-02,222639,6330.86,40.2
T501070,C100288,1992-09-08,Unknown,Ahmedabad,35907.23,2024-04-06,190155,2057.3999999999996,31.8
T500053,C100693,1988-10-11,Female,Jaipur,247886.54,2024-05-19,50859,2585.01,35.7
T505736,C100331,1984-04-09,Male,Delhi,139917.52,2024-05-27,104153,11796.87,40.2
T503400,C100753,1958-12-05,Male,Ahmedabad,47693.35,2024-01-05,95147,10631.8,65.6
T503715,C100322,1957-04-22,Female,Delhi,12582.93,2024-04-07,23958,491.84,67.2
T505537,C100625,1969-02-04,Male,Lucknow,21865.24,2024-03-26,231030,1083.83,55.4
T504299,C100767,,Female,Unknown,70068.58,2024-02-23,12250,7892.6,40.7
T505493,C100311,1973-01-02,Female,Hyderabad,63960.0,2024-06-27,23351,2315.52,51.5
T503342,C100302,1974-11-07,Female,Pune,45783.91,2024-01-28,20107,1478.14,49.6
T502006,C100258,2000-05-26,Male,Unknown,16944.13,2024-05-14,175313,1590.34,24.1
T500365,C100136,2002-08-17,Unknown,Ahmedabad,51367.71,2024-05-22,131020,3750.99,21.9
T505498,C100392,1981-08-02,Female,Bangalore,52253.95,2024-02-22,125526,1014.89,42.9
T500102,C100594,1990-02-24,Male,Hyderabad,73506.23,2024-06-07,30007,2979.76,34.3
T505512,C100593,,Male,Ahmedabad,77632.67,2024-12-03,195251,3813.63,40.7
T502792,C100338,1977-03-17,Male,Chennai,34108.53,2024-10-29,180857,2057.3999999999996,47.3
T504213,C100413,1975-06-17,Male,Chennai,47693.35,2024-03-28,160208,2783.2,49.0
T502795,C100443,2004-05-13,Female,Nagpur,102909.31,2024-11-09,175800,3182.8,20.1
T504370,C100102,1981-07-14,Male,Kolkata,15311.0,2024-02-21,41306,310.06,43.0
T502731,C100571,1961-01-15,Male,Jaipur,15548.64,2024-05-20,101254,1208.71,63.5
T505923,C100775,1994-07-25,Female,Surat,45130.4,2024-03-25,83636,2612.31,29.9
T500857,C100663,1961-03-24,Male,Unknown,600713.48,2024-04-25,195638,2597.47,63.3
T503890,C100429,1992-05-17,Female,Delhi,40293.13,2024-02-04,175730,2057.3999999999996,32.1
T503005,C100572,1969-12-09,Female,Mumbai,8282.21,2024-08-18,5353,330.66,54.6
T504258,C100036,1957-08-04,Unknown,Lucknow,119884.19,2024-05-04,195506,2057.3999999999996,66.9
T501487,C100013,1995-03-19,Unknown,Mumbai,11833.88,2024-07-23,54723,161.27,29.3
T504285,C100356,,Male,Mumbai,62027.26,2024-06-13,14204,1813.1,40.7
T505057,C100558,1958-07-13,Female,Hyderabad,43904.78,2024-03-27,123341,1958.41,66.0
T500374,C100730,1987-07-18,Female,Unknown,25757.03,2024-06-09,130514,180.52,37.0
T501213,C100267,1964-03-24,Female,Bengaluru,100432.83,2024-11-09,150017,998.97,60.3
T500544,C100749,,Male,Mumbai,372624.79,2024-07-07,600,2311.04,40.7
